The following are the 3-grams for words #600-1000 in the lexicon file for the Corpus of Contemporary American English (COCA), which occur at least five times.

The numbers in the columns (w1,w2,w3) refer to the [wID] column in the <ngrams_lexicon.txt> file.

In the full n-grams file (available for purchase), you would of course have *all* words and you would also have all n-grams regardless of frequency.

freq	w1	w2	w3
50	963	1	36
50	963	28312	1
50	963	2182	2
49	963	7171	6932
48	963	1	11
48	963	15903	1
47	963	1	18
47	963	1	39
46	963	12	6
46	963	1	37
44	963	17233	20240
44	963	2	87
44	963	1	12
44	963	1	41
42	963	13	3
41	963	1	811
40	963	3465	4612
39	963	8700	10
38	963	1	534
38	963	12	3
37	963	7171	10
37	963	116041	14593
37	963	8177	10
37	963	2	138
36	963	4	1979
36	963	27	2
35	963	27	1
34	963	14	3
34	963	4	91
32	963	1	23
32	963	3465	24
31	963	17469	1
31	963	95	2
30	963	13894	2
30	963	236	3
29	963	1	42
29	963	2	218
29	963	1551	1688
28	963	3465	9
28	963	7	28
28	963	7171	4
28	963	61742	4147
28	963	6607	1478
28	963	2	156
28	963	18893	4147
28	963	2	100
27	963	12	34
27	963	24	193
26	963	3465	5175
26	963	7	4
26	963	3465	20081
25	963	84755	50872
25	963	1	76
25	963	2	310
25	963	18431	5
25	963	1299	24
25	963	1	8
25	963	27175	9209
24	963	2	92
24	963	93	4
24	963	1	34
24	963	2	152
24	963	1	35
24	963	1	949
24	963	2	256
23	963	3465	14
23	963	1	17
23	963	13851	1
23	963	38794	4147
23	963	4	1117
23	963	1	103
22	963	1	558
22	963	4	9
22	963	30	10
22	963	18	6
22	963	35	3
22	963	2	410
22	963	66	25
22	963	37951	1
21	963	45286	1495
21	963	22	3
21	963	2	187
21	963	4	6
21	963	16	6
21	963	46374	2957
21	963	12192	1
21	963	71942	1
21	963	1	26
20	963	4760	1
20	963	3465	28
20	963	22671	1
20	963	93	3
20	963	1	14
20	963	2	398
20	963	2	1092
20	963	1	44
19	963	2211	2
19	963	3465	8
19	963	33	7
19	963	871	3545
19	963	1	47
19	963	45267	1
19	963	43544	1
19	963	2	2
19	963	1	38
19	963	2229	3176
19	963	110368	1
19	963	2	267
19	963	2	203
18	963	2	139
18	963	40	20
18	963	1	19
18	963	1	13
18	963	1299	28
18	963	143	34
18	963	2	303
18	963	4760	2
18	963	151	3
18	963	4	1
18	963	4	4910
17	963	2	28
17	963	39	3
17	963	142	25
17	963	1	14156
17	963	18431	4
17	963	1	32
17	963	827	57701
17	963	2	812
17	963	30	7
17	963	1126	27
17	963	7171	1674
17	963	1	114
17	963	144518	1
17	963	63578	4147
17	963	126381	1
17	963	202	278
16	963	69906	4147
16	963	1	16
16	963	32	3
16	963	61452	3781
16	963	86811	1
16	963	4	29
16	963	44	65
16	963	161139	1
16	963	7519	4147
16	963	18	3
15	963	4	29513
15	963	2	316
15	963	40	10
15	963	827	4
15	963	47	6
15	963	8444	28
15	963	3465	13
15	963	26121	1
15	963	13	1053
15	963	222	3
15	963	136	25
15	963	28	4
14	963	7	27
14	963	51870	1
14	963	23515	1
14	963	17909	1
14	963	934	1
14	963	61	3
14	963	4	7377
14	963	1	221
14	963	1	5
14	963	26050	5
14	963	2	476
14	963	8616	1
14	963	53	25
14	963	1	22
14	963	19	3
14	963	71028	4147
14	963	24875	2
14	963	61192	4147
14	963	10407	1
14	963	38	3
14	963	1	51181
14	963	43	65
14	963	40	7
14	963	1	49
14	963	55	1
14	963	17909	2
14	963	16	3
13	963	64	34
13	963	95	1
13	963	1	1126
13	963	9	6
13	963	8	25
13	963	204	6
13	963	3465	39
13	963	29601	10
13	963	1	79
13	963	2	355
13	963	47	8
13	963	2	656
13	963	3465	11029
13	963	1551	1
13	963	1299	9
13	963	1	7530
13	963	80	34
13	963	7	12
13	963	3465	12
13	963	1299	13
13	963	7376	2
13	963	45286	10040
13	963	4	108
13	963	81804	1
12	963	3300	2
12	963	2211	1
12	963	1	330
12	963	61	4
12	963	63	3
12	963	13753	1
12	963	66	67
12	963	827	810
12	963	2	523
12	963	2	427
12	963	76484	4147
12	963	56426	4147
12	963	3465	1570
12	963	1	632
12	963	1	66
12	963	12	19
12	963	8224	1
12	963	29076	2
12	963	4760	4
12	963	43	8
12	963	3465	4853
12	963	13974	40
12	963	2	2079
12	963	2182	4
12	963	50375	1
12	963	9	36
12	963	85104	4147
12	963	1	108
12	963	3465	30
12	963	262	2
12	963	1299	16
12	963	17080	2
12	963	17909	12
12	963	2	172
12	963	14	6
12	963	4	1372
12	963	12	8
11	963	11535	1
11	963	17909	685
11	963	46374	6333
11	963	34081	2
11	963	1	510
11	963	13872	22717
11	963	2	499
11	963	7870	1
11	963	13872	32102
11	963	848	3
11	963	21170	1
11	963	11280	28
11	963	32	6
11	963	48940	1110
11	963	18431	283
11	963	120338	1
11	963	1	785
11	963	3465	18
11	963	2	619
11	963	5	20599
11	963	3465	26
11	963	21170	10
11	963	991	1
11	963	142	34
11	963	66268	4147
11	963	3465	134
11	963	39919	1
11	963	81	34
11	963	7376	1
11	963	12248	4147
11	963	3465	1318
11	963	80	31
11	963	214	25
11	963	3465	1846
11	963	4	11
11	963	3465	46
10	963	2	721
10	963	8436	1
10	963	827	63791
10	963	1299	27
10	963	81	67
10	963	18761	1043
10	963	15057	13355
10	963	3465	1349
10	963	532	2
10	963	2898	1
10	963	3465	739
10	963	1299	12
10	963	46816	1
10	963	24090	1117
10	963	25472	4147
10	963	1299	8
10	963	24	171
10	963	1	334
10	963	1	525
10	963	7171	7776
10	963	501	8
10	963	17909	4971
10	963	3465	16
10	963	2	90
10	963	2047	125700
10	963	49070	1
10	963	47	212
10	963	12	9
10	963	3465	293
10	963	64	25
10	963	24090	1
10	963	28	240
10	963	18431	471
10	963	2	414
10	963	1551	2
10	963	3465	22
10	963	3465	19
10	963	88	9
10	963	53	67
10	963	29076	1
10	963	2	661
10	963	569	119
10	963	1	327
347	964	577	2
291	964	412	2
246	964	1881	2
235	964	577	1
211	964	509	1
209	964	1881	1
207	964	436	3700
186	964	412	1
167	964	4	368
149	964	1881	4
136	964	429	2
135	964	2383	2
127	964	13207	1
125	964	1118	5
124	964	1	4
124	964	436	2
117	964	509	2
117	964	1118	1506
116	964	8040	5
113	964	4	475
110	964	13207	2
110	964	3318	2
108	964	436	4
108	964	1443	2
105	964	961	2
102	964	577	4
99	964	429	1
98	964	1074	2
97	964	2383	1
95	964	1080	5
89	964	1074	1
88	964	412	4
84	964	509	4
83	964	1443	1
82	964	961	1
80	964	1118	2
78	964	429	566
78	964	1405	1
77	964	1405	2
77	964	2408	2
75	964	1335	2
74	964	1443	4
74	964	429	28
72	964	412	9
72	964	577	9
70	964	2577	5
69	964	730	2375
67	964	3318	1
65	964	13207	4
63	964	529	2
62	964	1580	1
62	964	436	1
59	964	281	1
59	964	8040	2
58	964	939	2
58	964	1335	1
57	964	1794	5
56	964	4	436
56	964	429	9
54	964	436	566
54	964	844	4
54	964	509	44
54	964	825	2
54	964	412	26
53	964	939	1
53	964	429	4
53	964	4	542
52	964	577	26
51	964	3318	4
51	964	4	458
49	964	4591	2
47	964	432	2
46	964	529	1
46	964	4	12744
45	964	2408	1
45	964	1547	2
44	964	1118	1
44	964	1074	4
43	964	429	12
43	964	509	26
43	964	1580	2
42	964	857	2
41	964	281	2
41	964	8040	1
41	964	432	1
41	964	2383	4
40	964	799	2
39	964	844	1
38	964	13207	9
38	964	2577	2
38	964	436	1623
38	964	984	1
37	964	1881	9
37	964	1101	2
37	964	2662	4
37	964	1405	19
37	964	17298	2
36	964	12388	2
36	964	1547	1
36	964	1118	2942
36	964	1231	5
36	964	1519	2
35	964	566	2
35	964	412	19
35	964	4	96
34	964	423	2
34	964	509	8
34	964	1080	2
34	964	1231	2
33	964	1101	1
33	964	4591	1
33	964	1118	2292
32	964	436	4360
32	964	1881	12
32	964	509	9
32	964	1074	9
32	964	1749	2
32	964	3605	2
32	964	436	8238
31	964	1	475
31	964	1348	2
31	964	323	2
31	964	577	19
31	964	4	872
31	964	825	1
30	964	1335	4
30	964	516	2
30	964	436	577
30	964	877	2
30	964	2383	26
30	964	4243	3528
29	964	1	368
29	964	4	1397
29	964	3337	1
29	964	432	4
29	964	577	28
29	964	1881	1034
29	964	436	789
29	964	3337	2
29	964	961	4
29	964	509	19
29	964	939	4
28	964	2440	1
28	964	3770	1
28	964	3672	2
28	964	436	12
28	964	1794	2
28	964	3770	2
28	964	1865	2
27	964	961	12
27	964	1519	1
27	964	1178	1
26	964	984	4
26	964	566	1
26	964	1182	2
26	964	1074	26
26	964	23997	2
26	964	423	1
26	964	1580	4
26	964	1348	1
26	964	857	1
26	964	412	28
25	964	2408	13
25	964	1074	28
25	964	2440	2
25	964	1405	28
25	964	1405	330
24	964	5574	1
24	964	1101	891
24	964	13320	2
24	964	3960	1
24	964	984	2
24	964	8551	1
24	964	1118	416
24	964	4	24218
24	964	1118	865
23	964	436	9
23	964	742	1
23	964	3506	2
23	964	13207	5
23	964	3927	5
23	964	3960	2
23	964	516	1
23	964	1178	2
23	964	1865	1
23	964	1443	9
23	964	961	9
22	964	1231	1
22	964	1865	961
22	964	1405	4
22	964	12406	2
22	964	529	4
22	964	2028	1
22	964	2662	2
22	964	2408	4
21	964	412	5
21	964	1074	19
21	964	5160	1
21	964	961	47
21	964	1405	52
21	964	944	2
21	964	10575	2
21	964	11898	2
21	964	529	12
21	964	458	436
21	964	1908	984
21	964	939	12
20	964	1547	4
20	964	742	32
20	964	1794	1
20	964	877	1
20	964	2493	5
20	964	2558	1
20	964	961	24
20	964	1	436
20	964	436	5682
20	964	5160	2
20	964	3672	1
20	964	281	9
20	964	509	219
20	964	429	365
20	964	5269	2903
20	964	4	268
20	964	281	52
20	964	844	2
19	964	6664	2
19	964	4	968
19	964	3770	4
19	964	1080	1
19	964	436	365
19	964	799	1
19	964	3960	4
19	964	3318	19
19	964	429	477
19	964	8205	509
19	964	5574	4
19	964	1659	1
19	964	3856	2
19	964	25132	1580
18	964	857	28
18	964	11898	1
18	964	6672	2
18	964	7301	2
18	964	1433	2
18	964	2408	35
18	964	1182	1
18	964	2540	2
18	964	1749	1
18	964	12388	1
18	964	1118	8189
18	964	4	2714
18	964	8551	2
18	964	825	4
17	964	2558	2
17	964	944	1
17	964	742	2
17	964	429	14
17	964	962	1405
17	964	14351	2
17	964	412	12
17	964	3222	1
17	964	2875	1
17	964	1881	47
17	964	412	1748
17	964	2814	432
17	964	825	9
17	964	1580	9
17	964	5269	2
17	964	4	6683
17	964	577	12
17	964	1405	26
17	964	2123	2
17	964	436	25412
17	964	1118	4
16	964	11898	4
16	964	3605	4
16	964	3318	26
16	964	4	780
16	964	13207	28
16	964	962	2
16	964	436	6420
16	964	4591	9
16	964	2662	1
16	964	742	4
16	964	4	537
16	964	1580	44
16	964	8040	4
16	964	4	984
16	964	5805	2
16	964	3222	2
16	964	436	822
16	964	15774	2694
16	964	1233	2
16	964	1101	4
16	964	323	1
16	964	8551	22
16	964	4591	4
15	964	2364	2
15	964	577	44
15	964	1749	4
15	964	1881	1443
15	964	412	52
15	964	5574	2
15	964	1118	742
15	964	436	633
15	964	6672	1
15	964	939	9
15	964	13207	12
15	964	412	44
15	964	11530	2
15	964	1881	26
15	964	3337	4
15	964	5160	5
15	964	429	26
15	964	12388	4
15	964	3605	1
15	964	436	6743
15	964	577	13
15	964	2368	2
15	964	939	5
14	964	577	5
14	964	6551	1
14	964	4	12358
14	964	429	1544
14	964	18045	913
14	964	7301	1
14	964	3506	1
14	964	2383	9
14	964	984	906
14	964	436	1591
14	964	4243	13368
14	964	429	74
14	964	17298	4
14	964	3081	2
14	964	477	1
14	964	577	330
14	964	2291	1
14	964	2440	9
14	964	1865	4
14	964	4878	2
14	964	429	142
14	964	10575	1
14	964	1794	4
14	964	2408	52
14	964	509	46
14	964	730	2
13	964	789	2
13	964	412	30
13	964	566	4
13	964	15108	1
13	964	4991	22
13	964	293	1
13	964	411	2
13	964	5466	2
13	964	1547	26
13	964	5883	2
13	964	584	2
13	964	436	3068
13	964	1881	61
13	964	1109	2
13	964	1348	4
13	964	1865	5190
13	964	4991	2
13	964	4262	2
13	964	1233	1
13	964	10575	9
13	964	1101	9
13	964	577	14
13	964	799	5
13	964	12406	1
13	964	1233	4
13	964	11431	1
13	964	566	9
13	964	577	30
13	964	436	78
13	964	1101	258
13	964	509	330
13	964	429	47
13	964	23997	1
13	964	1443	8
13	964	429	4840
13	964	529	9
13	964	14407	2
13	964	3605	8
13	964	1	39
12	964	436	16931
12	964	436	412
12	964	429	61
12	964	3318	9
12	964	4106	2
12	964	38229	1
12	964	5466	1
12	964	17298	1
12	964	19693	1
12	964	10064	1
12	964	2383	63
12	964	1405	136
12	964	961	8
12	964	1881	1547
12	964	1281	1
12	964	436	1601
12	964	1433	1
12	964	1335	9
12	964	1865	577
12	964	12626	2
12	964	412	2904
12	964	14351	1
12	964	577	1748
12	964	18307	4127
12	964	1865	8615
12	964	8205	281
12	964	436	8744
12	964	3301	2
12	964	4055	2
12	964	1443	26
12	964	3301	1
12	964	4591	12
12	964	4	3356
12	964	436	32
12	964	16015	2
11	964	12626	1
11	964	1881	14
11	964	1074	5
11	964	10638	1
11	964	332	2
11	964	15611	1
11	964	1443	38
11	964	13320	1
11	964	436	646
11	964	436	3506
11	964	1746	1
11	964	987	2
11	964	17546	4
11	964	2292	5
11	964	1405	9
11	964	412	330
11	964	1580	8
11	964	436	429
11	964	2464	4
11	964	4991	1
11	964	7816	1
11	964	1118	12
11	964	5805	1
11	964	2383	46
11	964	38229	2
11	964	516	9
11	964	6937	2
11	964	429	32
11	964	3689	1
11	964	412	46
11	964	2540	32
11	964	3746	2
11	964	13027	1
11	964	2814	2
11	964	15108	2
11	964	13207	26
11	964	295	5
11	964	436	529
11	964	436	655
11	964	1034	2
11	964	838	1
11	964	2408	9
11	964	3344	5
11	964	1992	1
11	964	9254	1
11	964	2291	4
11	964	6664	1
11	964	2383	5
11	964	4106	1
11	964	7058	2
11	964	436	7816
11	964	412	61
11	964	412	64
11	964	2577	1
11	964	11431	4
11	964	39	436
10	964	795	2
10	964	8828	2
10	964	436	1039
10	964	429	8
10	964	2408	2855
10	964	436	28
10	964	5466	4
10	964	16015	4
10	964	2875	2
10	964	16015	1
10	964	2383	44
10	964	1443	19
10	964	2662	5
10	964	577	136
10	964	18583	2
10	964	3039	1
10	964	13207	61
10	964	3605	142
10	964	1865	9
10	964	5613	1
10	964	1881	28
10	964	22787	281
10	964	436	984
10	964	3561	2
10	964	838	2
10	964	584	891
10	964	1746	2
10	964	17546	2
10	964	3605	44
10	964	3973	4
10	964	4	8937
10	964	4835	2
10	964	553	1
10	964	3420	1
10	964	577	39
10	964	877	9
10	964	39	368
10	964	412	66
10	964	9254	2
10	964	5269	9
10	964	4	6881
10	964	891	1
10	964	891	2
10	964	825	12
10	964	7567	2
10	964	429	52
10	964	1519	12
10	964	281	26236
10	964	1921	2
10	964	391	5
10	964	877	5
10	964	3292	2
10	964	1074	32
10	964	2368	4
10	964	1281	2
10	964	944	9
10	964	1580	26
10	964	6195	2
10	964	1859	2
10	964	509	28
10	964	412	32
248	965	2230	4286
213	965	13703	3416
177	965	2	7
176	965	4286	1
165	965	1	51
155	965	25382	1
143	965	13703	1691
117	965	2	10
117	965	1	4
113	965	1	6
105	965	5670	1
104	965	55	2
100	965	1	3
95	965	1	7
93	965	1482	1
85	965	15429	2
81	965	25382	4
77	965	15429	1
69	965	23776	2328
68	965	1741	36907
66	965	1482	2
62	965	4	3
60	965	4064	2
60	965	8002	1
60	965	4978	14
57	965	1482	4
54	965	8002	24
53	965	15429	880
53	965	4286	4
53	965	55	1
52	965	107450	7276
50	965	4064	1
49	965	95	2
49	965	4978	2
48	965	5670	408
47	965	1	11
47	965	1	17
45	965	43076	3104
43	965	2	56
42	965	25382	2
40	965	58334	1
39	965	3151	1
38	965	4696	1
37	965	4286	2
37	965	35325	1
36	965	3988	123260
36	965	16866	1
36	965	12	6
35	965	43491	12334
33	965	61286	24103
32	965	1774	1
32	965	15465	1
32	965	4	11
32	965	5670	4
32	965	2	20
31	965	1	45
31	965	1482	24
31	965	3444	63147
31	965	1930	1
30	965	1691	1
30	965	35752	1279
29	965	5073	1
29	965	8083	1
28	965	17069	1
28	965	3423	7805
27	965	15429	834
27	965	1	16
27	965	4286	24
27	965	3682	1
27	965	95	1
27	965	1	12
26	965	4	29
26	965	1741	8948
26	965	38782	1
26	965	16	6
26	965	20149	1
26	965	8002	2
25	965	3151	2
25	965	15429	1975
25	965	65371	4774
25	965	2	11
25	965	4978	1
25	965	5670	24
24	965	43076	5989
24	965	5670	2
24	965	10785	1
24	965	95284	1
24	965	43	65
23	965	2959	1
23	965	5355	11414
23	965	1	41
23	965	10519	1
22	965	10785	24
22	965	35806	1
22	965	4929	18557
22	965	17069	4830
22	965	20177	1
22	965	80	31
22	965	2853	46869
22	965	4286	4129
22	965	40	7
21	965	2994	1
21	965	40	11
21	965	6737	25224
21	965	9	3
21	965	30	7
21	965	7	47048
21	965	4	341
21	965	826	1
20	965	1	42
20	965	1279	1
20	965	6035	1
20	965	1	9
20	965	72535	1
20	965	1	23
20	965	154577	1
20	965	792	74877
20	965	16866	2
20	965	4064	24
19	965	8389	408
19	965	7504	4
19	965	47	65
19	965	31302	1
19	965	2328	1
19	965	5523	81035
19	965	3444	3993
19	965	4286	12
19	965	46814	1
19	965	109990	1
19	965	80	34
19	965	13489	1
19	965	3988	39521
19	965	1103	1
18	965	20177	2
18	965	3437	15951
18	965	7504	1
18	965	3437	98971
18	965	42506	1
18	965	71581	1
18	965	4064	4
18	965	3290	26437
18	965	138810	1
18	965	124091	1
18	965	3559	5073
18	965	9916	1
18	965	17194	1
17	965	27	2
17	965	18490	1
17	965	24	10511
17	965	1	57
17	965	4270	1
17	965	110836	1
17	965	3317	4696
17	965	3151	4
17	965	4	2677
16	965	61439	1
16	965	2	58
16	965	1482	16
16	965	2	87
16	965	100502	1
16	965	16866	4
16	965	15429	24
16	965	11535	1
16	965	11533	1
16	965	1930	2
16	965	88069	1
15	965	39511	1
15	965	5628	1
15	965	4872	1
15	965	4286	9
15	965	1849	62809
15	965	11072	1
15	965	4587	1
15	965	7842	1
15	965	29228	24
15	965	117618	1
15	965	16866	24
15	965	5	3
15	965	5720	1
14	965	114811	2
14	965	16	3
14	965	167515	1
14	965	10590	1
14	965	25382	12
14	965	35325	5
14	965	4978	24
14	965	2472	1
14	965	24	2
14	965	8002	4
14	965	12	3
14	965	35325	24
14	965	7	41330
14	965	15429	2864
14	965	15486	1752
14	965	10785	2
14	965	44003	1
14	965	2	69
13	965	27	1
13	965	1728	1
13	965	337251	202
13	965	1	8877
13	965	154577	12
13	965	22777	1
13	965	5670	27
13	965	4286	55
13	965	69281	1
13	965	12	34
13	965	3466	1
13	965	9	6
13	965	145375	1
13	965	3330	1
13	965	100709	1
12	965	7	7
12	965	2230	84258
12	965	106395	1
12	965	1482	10
12	965	3624	2
12	965	1567	5
12	965	79424	5
12	965	25321	1
12	965	1	59
12	965	17069	5120
12	965	99407	1
12	965	2203	1
12	965	4286	95
12	965	3406	1
12	965	5670	28
12	965	15951	1
12	965	24	550
12	965	4286	47
12	965	5523	51589
12	965	11535	2
12	965	76207	7111
12	965	61439	2
12	965	2	54
12	965	2	104
12	965	1682	1
12	965	236320	1
12	965	5830	1
12	965	124171	9756
12	965	4	13767
11	965	1482	12
11	965	4	23744
11	965	317557	1
11	965	4286	16
11	965	29140	1
11	965	43	6
11	965	8389	1
11	965	167515	27
11	965	98971	1
11	965	4980	1
11	965	2521	256756
11	965	129916	1
11	965	1	29
11	965	83853	1
11	965	94	10511
11	965	147871	1
11	965	2230	30404
11	965	6173	1
11	965	112416	1
11	965	8094	1
11	965	20149	2
11	965	5670	9
11	965	32029	1
11	965	3628	1
11	965	3238	1
11	965	1	36
11	965	17194	3882
11	965	3624	1
11	965	5523	1279
11	965	1	18
11	965	100638	1
11	965	95284	4
11	965	4696	24
11	965	13	3
11	965	8675	1
11	965	4696	2
11	965	4978	3882
11	965	3290	79424
11	965	13703	42506
11	965	143	34
11	965	15429	12
10	965	10011	1
10	965	2142	1
10	965	1	127
10	965	8776	1
10	965	34810	1
10	965	105103	1
10	965	15429	40
10	965	15352	1
10	965	35797	1
10	965	120459	24
10	965	6737	99762
10	965	28	24236
10	965	47	6
10	965	7805	1
10	965	9359	1
10	965	4754	1
10	965	58334	2
10	965	1	5
10	965	72495	10
10	965	1	965
10	965	4696	4
10	965	35325	2
10	965	5720	2
10	965	3993	1
10	965	12	42
10	965	43	8
10	965	124091	4830
10	965	9446	2853
10	965	29228	1
10	965	1	1633
10	965	100240	28
10	965	55825	12055
10	965	1263	1
10	965	31949	1
10	965	2252	1
10	965	53	67
10	965	3437	7504
10	965	72495	12
10	965	4774	1
10	965	5352	1
10	965	1	114
5045	966	27	2
1538	966	27	1
1072	966	2	10
1063	966	1	3
424	966	2	20
380	966	27	4
371	966	1	4
289	966	27	61
273	966	1	3503
221	966	1	125
194	966	1	6
194	966	1	23
186	966	24	2
166	966	1	601
157	966	4	1126
134	966	2	7
133	966	27	28
133	966	27	546
133	966	1	493
131	966	1	45
131	966	27	40
117	966	2	89
116	966	1	15
104	966	2	56
100	966	2	54
98	966	1	32
87	966	1	7
79	966	4	1144
78	966	1	103
78	966	2	113
77	966	1	734
77	966	1	11
77	966	1	18
76	966	4	3
74	966	2	69
74	966	927	38
70	966	11948	2308
69	966	27	10
67	966	1	72
65	966	1	1126
63	966	1	49
63	966	1	9
63	966	27	44
63	966	516	5
60	966	27	47
59	966	2	58
58	966	1	37
56	966	2	27
54	966	1	12477
50	966	27	3901
49	966	1	16
47	966	1	632
47	966	2	28
47	966	61	8355
47	966	2	100
46	966	9680	1
45	966	1	6863
45	966	1	12
43	966	13	1144
43	966	2	138
42	966	4	1189
41	966	1	14
41	966	4	1256
41	966	27	12
41	966	27	16
40	966	27	4365
40	966	4	1059
40	966	38	3
39	966	2	104
38	966	27	106
38	966	204	6
37	966	1	42
37	966	1	1059
37	966	27	3503
36	966	1	41
36	966	9	3
35	966	1	894
35	966	1	76
34	966	4	1210
34	966	1	47
34	966	1	510
33	966	27	6863
33	966	2	410
33	966	13	1059
33	966	4	1440
33	966	24	4
32	966	1	221
32	966	1	145
32	966	18	3
32	966	1	13
32	966	610	4953
32	966	40	20
31	966	4	47
31	966	4	1262
31	966	27	1539
31	966	27	9
30	966	13	1189
30	966	13	1262
30	966	1	36
30	966	32	3
29	966	1	140
29	966	1	29
29	966	61	4
29	966	1	559
28	966	4620	5
28	966	2	203
27	966	1	1210
27	966	2	310
27	966	2	11
27	966	27	52
27	966	13	1210
27	966	9680	2
26	966	2	398
26	966	27	8
25	966	12646	1
25	966	197956	2
25	966	2	87
25	966	4	94
25	966	927	2
25	966	1	636
25	966	19	3
25	966	13	1256
24	966	1274	1129
24	966	4	12
24	966	16	3
24	966	493	3
23	966	1274	8527
23	966	556	1
23	966	1	98
23	966	1	30893
23	966	2605	1
23	966	1274	1422
23	966	2	218
22	966	1	79
22	966	13	1126
22	966	1	38
22	966	1228	5
22	966	61	1103
21	966	27	19
21	966	1	1767
21	966	1	22762
21	966	61	3
21	966	27	14
21	966	27	2414
21	966	27	39
20	966	15856	40
20	966	18	6
20	966	1	55
20	966	1	108
20	966	232	12646
19	966	493	23
19	966	13	250
19	966	103	46
19	966	1	8
19	966	2	152
19	966	20825	1484
19	966	151	3
19	966	13	3
18	966	1	86
18	966	1	5
18	966	27	51
18	966	14	3
18	966	27	27
18	966	15	16
18	966	1	201
18	966	9493	1
18	966	13	1440
18	966	2	156
18	966	4	1850
18	966	556	2
17	966	13	6
17	966	1	50
17	966	2	303
17	966	27	46
17	966	2	256
17	966	13748	13
17	966	40	10
17	966	1	2697
17	966	2	355
16	966	27	4088
16	966	927	1
16	966	1	44
16	966	23	16
16	966	40	7
16	966	4	16
16	966	1	1189
16	966	27	6828
16	966	1	39
16	966	1	1330
16	966	2	316
